name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.659095, 3.309853",2022-04-02,33,24.1,28.5,40.6,24.1,32.4,24.3,78.8,35,100,4.17,rain,0,0,31.7,22.3,212.5,1010,50.5,9,231.5,20.2,9,60,2022-04-02T06:44:40,2022-04-02T18:56:07,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-04-03,34,26.8,29.6,43.5,30.1,35.4,25.2,78,0,0,0,rain,0,0,27.7,24.1,196.4,1010,54.5,9.7,282.3,24.3,10,60,2022-04-03T06:44:11,2022-04-03T18:56:00,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-04-04,33.1,27,29.5,42.1,30.5,35.8,25.6,80.2,0,0,0,,0,0,24.5,22.3,183.1,1010.5,55.3,10,283.5,24.5,10,60,2022-04-04T06:43:43,2022-04-04T18:55:53,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-04-05,34,27.8,30.1,44,31.6,36.6,25.4,76.9,0.4,100,4.17,rain,0,0,27.7,24.1,185.9,1010.3,62.8,12.9,240.6,20.8,9,60,2022-04-05T06:43:15,2022-04-05T18:55:47,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-06,33,24,28.5,40.6,24,33.5,25,82.2,9,100,4.17,rain,0,0,22.3,25.9,179.9,1010,53,11.2,242.6,21,9,60,2022-04-06T06:42:47,2022-04-06T18:55:41,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-07,33,25,29.1,42.1,25,34.3,25,79.2,0,0,0,,0,0,27.7,22.3,184.5,1010.2,46.1,10.6,222.2,19.2,10,60,2022-04-07T06:42:19,2022-04-07T18:55:35,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-08,33,23,28.1,40.6,23,32.1,24.1,79.5,5,100,4.17,rain,0,0,26.6,64.8,239,1010.4,38.4,9.6,296.8,25.6,10,60,2022-04-08T06:41:52,2022-04-08T18:55:29,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-04-09,33.8,24,27.2,37.6,24,29.9,24,83.5,0,0,0,,0,0,31.7,31.3,307.6,1010.3,55.2,10,208.6,18,8,60,2022-04-09T06:41:25,2022-04-09T18:55:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-10,33.5,25,28.6,40.6,25,32.1,24.6,80.6,0,0,0,,0,0,21.6,14.8,177,1008.8,53.3,9.7,262.9,22.8,9,60,2022-04-10T06:40:58,2022-04-10T18:55:18,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-11,34.9,26,29.5,43.2,26,34.4,25.1,78.6,0,0,0,,0,0,23.4,16.6,199.7,1008.9,46.8,9.8,233.6,20.4,10,30,2022-04-11T06:40:31,2022-04-11T18:55:13,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-04-12,34,24.8,28,41.8,24.8,31.4,24.4,82,6,100,4.17,rain,0,0,74.2,33.5,176.2,1009.2,56.5,9.3,182.6,15.9,9,60,2022-04-12T06:40:05,2022-04-12T18:55:08,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-04-13,31,24.7,27.4,39.1,24.7,30.6,24.3,83.8,0,0,0,,0,0,21.2,18.4,191.8,1009.2,50,8.3,237.4,20.6,9,30,2022-04-13T06:39:39,2022-04-13T18:55:04,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-04-14,32,25,28.6,39.2,25,33.1,25,81.7,0.2,100,4.17,rain,0,0,24.8,22.3,181.5,1009.8,52,10,249,21.5,9,60,2022-04-14T06:39:14,2022-04-14T18:54:59,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-15,32,25.8,28.9,40.6,25.8,33.6,24.7,78.7,0,0,0,rain,0,0,22.3,16.6,195.4,1010.2,63.8,11.8,236.2,20.4,10,30,2022-04-15T06:38:49,2022-04-15T18:54:55,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-16,34,26,28.9,40.8,26,32.9,24.1,76.7,7,100,4.17,rain,0,0,27.4,13,230.3,1010.2,63.6,13.5,157.3,13.6,6,30,2022-04-16T06:38:24,2022-04-16T18:54:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-17,33.2,25,28.9,43.8,25,34.4,25.7,83.4,0,0,0,rain,0,0,25.9,29.5,214,1009.4,53.3,9.9,211.8,18.2,10,60,2022-04-17T06:37:59,2022-04-17T18:54:48,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-04-18,29.1,23,25.6,33.6,23,26.8,23.1,86.5,36,100,8.33,rain,0,0,55.4,27.7,10.1,1010.7,51.3,8.7,77.7,6.8,4,10,2022-04-18T06:37:36,2022-04-18T18:54:45,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-19,32.3,25,28.3,39.2,25,31.7,24.4,80.6,0,0,0,,0,0,18.4,16.6,179.4,1011.4,53.9,9.1,168.6,14.5,7,10,2022-04-19T06:37:12,2022-04-19T18:54:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-20,34,23.9,29,43.5,23.9,34.2,25.6,83,3.5,100,4.17,rain,0,0,28.1,22.3,179.8,1010.6,51.2,10,253.5,21.9,9,60,2022-04-20T06:36:49,2022-04-20T18:54:40,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-21,30.1,23,26.5,35.4,23,28.9,23.5,84.1,20,100,4.17,rain,0,0,24.1,24.1,305.1,1010.8,54,10,203.5,17.6,8,30,2022-04-21T06:36:27,2022-04-21T18:54:38,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-22,33,24.1,28.3,40.6,24.1,32.2,24.7,81.5,0,0,0,,0,0,21.6,18.4,188.6,1010.3,46.8,9.2,288,24.9,10,60,2022-04-22T06:36:05,2022-04-22T18:54:36,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.659095, 3.309853",2022-04-23,34,25.1,29,42.1,25.1,33.6,25.1,80.7,0,0,0,rain,0,0,24.8,20.5,202.7,1009.9,43.2,10,280.7,24.3,10,30,2022-04-23T06:35:43,2022-04-23T18:54:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-04-24,28,22,25.6,32.7,22,26.9,24,91.4,28,100,4.17,rain,0,0,74.2,46.4,144.3,1010,62,9.6,168,14.6,8,60,2022-04-24T06:35:23,2022-04-24T18:54:34,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-25,33,23,27.8,39.2,23,31.3,24,80.8,0,0,0,,0,0,23.4,22.3,157.1,1009.5,54.3,10.5,280.3,24.3,10,30,2022-04-25T06:35:02,2022-04-25T18:54:34,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-26,33,24,28.4,42.1,24,32,23.8,77.2,0,0,0,rain,0,0,81.7,38.9,145.3,1009.8,42.6,9.7,173.8,15,7,60,2022-04-26T06:34:42,2022-04-26T18:54:34,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-04-27,33,23,28.6,40.6,23,32.9,24.4,78.5,0,0,0,rain,0,0,66.6,33.5,177.1,1010.1,68.2,10.5,214.5,18.5,9,60,2022-04-27T06:34:23,2022-04-27T18:54:34,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-28,31,23,26.5,37.7,23,29,23.5,84.4,24,100,4.17,rain,0,0,36.4,18.4,304.1,1011,53.8,7.5,118.6,10.3,5,30,2022-04-28T06:34:05,2022-04-28T18:54:35,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.659095, 3.309853",2022-04-29,34,24.8,27.8,40.7,24.8,30.3,23.2,77.3,0,0,0,,0,0,26.3,20.5,128.6,1010.9,50,10.4,268.4,23.2,10,30,2022-04-29T06:33:47,2022-04-29T18:54:36,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-04-30,33.7,23.1,27.7,39.3,23.1,30.6,23.3,78.5,0,0,0,,0,0,19.8,16.6,203.3,1012.4,37.6,10,264.6,23,9,30,2022-04-30T06:33:29,2022-04-30T18:54:38,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-01,33,25.8,28.9,42.1,25.8,34,25.4,81.8,0,0,0,,0,0,22.3,18.4,194.9,1012.8,61.8,10.6,257.5,22.3,9,30,2022-05-01T06:33:12,2022-05-01T18:54:40,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-02,32,25,28.3,39.2,25,31.8,24.9,82.9,0,0,0,rain,0,0,31,18.4,186.6,1012.4,57.3,9.6,165.3,14.3,6,60,2022-05-02T06:32:56,2022-05-02T18:54:42,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-05-03,33,24.9,28.5,42.3,24.9,32.6,25,82.2,0,0,0,,0,0,25.9,22.3,200.9,1011.1,48.2,9.3,292.6,25.4,10,30,2022-05-03T06:32:41,2022-05-03T18:54:45,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-05-04,35.4,23,27.5,39.3,23,30.2,23.7,81.1,13,100,8.33,rain,0,0,21.2,19.1,178.2,1011.5,52.4,11.5,242.5,20.9,9,30,2022-05-04T06:32:26,2022-05-04T18:54:48,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-05,33,23,27.6,40.6,23,31.3,24,81.6,0,0,0,,0,0,24.1,22.3,207.6,1011.9,46.4,10,294.4,25.4,10,30,2022-05-05T06:32:12,2022-05-05T18:54:52,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-05-06,27.3,22,25.2,31.2,22,26,23.6,90.6,48,100,8.33,rain,0,0,36.7,20.5,0.8,1011.9,58.3,10.3,39.8,3.4,2,30,2022-05-06T06:31:58,2022-05-06T18:54:57,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-07,33,23,27.3,40.6,23,30.4,23.9,82.8,0,0,0,,0,0,27.7,24.1,198,1011.7,44.1,7.6,137.1,11.7,5,10,2022-05-07T06:31:45,2022-05-07T18:55:01,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-08,33,25,28.3,40.6,25,32.3,25,83.1,0,0,0,,0,0,24.5,25.9,206.4,1010.6,41.3,8.2,232.8,20.1,8,60,2022-05-08T06:31:33,2022-05-08T18:55:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-09,33.9,24,28.5,42.1,24,32.2,24.2,78.9,0.1,100,4.17,rain,0,0,28.8,20.5,227.9,1010.6,43.2,15.3,256,22.2,10,60,2022-05-09T06:31:22,2022-05-09T18:55:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-10,32,21,27.8,40.6,21,31.8,24.7,83.7,1,100,4.17,rain,0,0,24.1,20.5,206.4,1011.7,59.3,10,191.3,16.5,8,60,2022-05-10T06:31:11,2022-05-10T18:55:18,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-05-11,34,25.8,29.2,43.5,25.8,35,25.8,82.7,0,0,0,,0,0,24.8,14.8,189.7,1011.6,43.7,9.8,286,24.8,9,60,2022-05-11T06:31:01,2022-05-11T18:55:25,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-12,32,24.9,28,40.6,24.9,32,25.2,85.3,9,100,8.33,rain,0,0,20.2,22.3,191.5,1012.2,47.8,10,208.3,18,6,60,2022-05-12T06:30:51,2022-05-12T18:55:32,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-13,32.8,25.8,29.1,41.4,25.8,34.3,25.3,80.8,0,0,0,,0,0,25.2,16.6,206.4,1012.3,57.3,10,279.8,24.1,10,60,2022-05-13T06:30:43,2022-05-13T18:55:39,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-05-14,33.9,22.9,27.9,40.6,22.9,31.4,24,80.5,0.9,100,4.17,rain,0,0,33.5,27.7,163.6,1012.2,55.9,11.4,248.5,21.6,9,60,2022-05-14T06:30:35,2022-05-14T18:55:47,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-15,33.1,25,29.1,43.8,25,34.5,25.6,82.3,0,0,0,rain,0,0,23,18.4,197.2,1012.6,47.2,9.2,271.8,23.5,9,60,2022-05-15T06:30:27,2022-05-15T18:55:55,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-05-16,33.6,26,29.1,42.1,26,33.6,24.7,78.3,4.2,100,29.17,rain,0,0,27,16.6,197.3,1012.1,61.7,15.3,221.8,19,9,60,2022-05-16T06:30:21,2022-05-16T18:56:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-17,29,24,26.9,34.5,24,29.2,24,84.6,6,100,4.17,rain,0,0,31.7,27.7,120.5,1012,67.6,13.4,256.1,22.1,8,60,2022-05-17T06:30:15,2022-05-17T18:56:13,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-18,32.6,24.1,28.2,39.2,24.1,31.8,24.6,81.8,0,0,0,,0,0,24.1,22.3,192.9,1010.9,56.7,9.1,240.6,20.7,8,30,2022-05-18T06:30:10,2022-05-18T18:56:22,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-19,31.1,24.9,27.9,37.7,24.9,31.1,24.3,81.4,1,100,4.17,rain,0,0,27.7,16.6,175.7,1011.4,68.3,13.2,230.8,20,9,60,2022-05-19T06:30:05,2022-05-19T18:56:32,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-20,31,25.1,27.8,39.1,25.1,31.6,24.7,83.8,0.6,100,8.33,rain,0,0,25.9,18.4,179.6,1012.5,72.8,13.1,214.5,18.3,8,60,2022-05-20T06:30:02,2022-05-20T18:56:42,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-21,30.8,24,26.4,37.5,24,28.2,24.7,90.8,22,100,4.17,rain,0,0,25.2,20.5,269,1013.7,56.7,7.7,144.7,12.5,7,30,2022-05-21T06:29:59,2022-05-21T18:56:53,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-05-22,30.8,23,26.3,36.3,23,28.5,24,87.8,1,100,4.17,rain,0,0,18,13,269.5,1014.3,48,8.3,153.7,13.2,5,30,2022-05-22T06:29:56,2022-05-22T18:57:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-05-23,31,22.6,26.8,37.7,22.6,29.2,24.1,85.6,1.2,100,4.17,rain,0,0,18.4,33.5,6.9,1013,53.3,9.3,55.2,4.8,2,30,2022-05-23T06:29:55,2022-05-23T18:57:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-05-24,31.1,23,26.5,37.7,23,28.8,23.5,84.5,0,0,0,rain,0,0,30.2,18.3,186.7,1013.8,53.7,8.7,199.3,17.2,7,10,2022-05-24T06:29:54,2022-05-24T18:57:26,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-05-25,31,25,27.5,38.8,25,30.5,24.6,84.8,0,0,0,rain,0,0,20.5,18.4,196.5,1015.4,53.9,9.5,164.5,14.3,8,30,2022-05-25T06:29:54,2022-05-25T18:57:38,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-05-26,31,24.9,27.2,37.7,24.9,29.7,24.5,85.9,0,0,0,rain,0,0,25.9,22.3,178.9,1015.8,57.3,9.8,202.8,17.2,8,60,2022-05-26T06:29:54,2022-05-26T18:57:50,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-05-27,33.5,24,27.2,37.7,24,29.8,23.8,83.2,0,0,0,,0,0,24.1,20.5,170.8,1015.3,53.5,10,169.9,14.7,9,30,2022-05-27T06:29:55,2022-05-27T18:58:03,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-28,33,25,28.8,40.6,25,32.7,24.5,78.6,0,0,0,rain,0,0,23,18.4,189.9,1013.4,54.2,9.7,152.6,13.2,8,30,2022-05-28T06:29:57,2022-05-28T18:58:16,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-05-29,33,24.8,28.5,40.6,24.8,32.3,24.1,78,0.1,100,4.17,rain,0,0,24.5,20.5,185.5,1012.2,62.8,14.7,155,13.5,6,30,2022-05-29T06:29:59,2022-05-29T18:58:29,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-05-30,33,26,28.9,40.6,26,33.7,25.2,81.3,0,0,0,rain,0,0,27,20.5,187.5,1012.1,58.3,9.9,176.6,15,7,30,2022-05-30T06:30:02,2022-05-30T18:58:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.659095, 3.309853",2022-05-31,32.7,24.9,27.9,39.1,24.9,31.2,24,80.4,3,100,4.17,rain,0,0,28.1,20.5,180.7,1011.7,70.9,14.9,186.5,16.2,8,30,2022-05-31T06:30:06,2022-05-31T18:58:55,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-06-01,33,24.8,28.3,40.6,24.8,31.7,24.2,79.4,1,100,4.17,rain,0,0,19.4,16.6,198.5,1011.1,54.1,12.1,246.8,21.3,9,30,2022-06-01T06:30:10,2022-06-01T18:59:09,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-06-02,33,25,28.7,40.6,25,33,24.9,80.7,0,0,0,rain,0,0,27.7,25.9,188.5,1009.9,47.6,9.8,226.1,19.4,8,60,2022-06-02T06:30:15,2022-06-02T18:59:23,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-06-03,33.2,23,26.4,37.1,23,27.5,23.8,86.4,6,100,4.17,rain,0,0,24.5,11.2,226.7,1009.8,62.8,14.2,216.5,18.8,7,60,2022-06-03T06:30:21,2022-06-03T18:59:37,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.659095, 3.309853",2022-06-04,32,23,26.9,39.2,23,29.9,23.8,84,0,0,0,,0,0,22.7,24.1,196.6,1011.4,53.8,7.2,208,18,9,60,2022-06-04T06:30:27,2022-06-04T18:59:51,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-06-05,31,22.7,26.8,33.7,22.7,28.2,22.3,77.7,5,100,8.33,rain,0,0,27.7,33.5,94.9,1012,56.6,10.3,197.5,17.1,8,30,2022-06-05T06:30:33,2022-06-05T19:00:06,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-06-06,32,23.8,27.5,37.9,23.8,30.1,23.4,79.2,3,100,4.17,rain,0,0,19.4,14.8,213.3,1013,54.2,9.2,137.1,11.8,8,30,2022-06-06T06:30:41,2022-06-06T19:00:20,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-06-07,34,24,28.1,40.6,24,31.1,23.9,79.2,0,0,0,rain,0,0,24.1,20.5,228.4,1013.1,42.4,9.6,236.8,20.5,9,30,2022-06-07T06:30:48,2022-06-07T19:00:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-06-08,32,25,28.6,39.2,25,33.3,24.9,81.1,0,0,0,,0,0,26.3,18.4,218.3,1012.6,55.6,9.4,229.9,19.8,9,60,2022-06-08T06:30:56,2022-06-08T19:00:49,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-06-09,33,24,28.5,40.6,24,33.2,24.8,81,0,0,0,rain,0,0,24.5,22.3,195.3,1011.6,54.3,12,191.8,16.6,6,60,2022-06-09T06:31:05,2022-06-09T19:01:03,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-06-10,33,21.9,26.9,40.6,21.9,30.1,24.1,85.3,18,100,4.17,rain,0,0,100.1,59.4,177.9,1011.7,55.4,8.6,187,16.2,8,60,2022-06-10T06:31:14,2022-06-10T19:01:18,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-06-11,27,23,25.7,30.6,23,26.2,23.6,88.5,4,100,4.17,rain,0,0,25.9,42.5,243,1013.7,45.2,9.4,140.8,12.3,8,30,2022-06-11T06:31:24,2022-06-11T19:01:33,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-06-12,31.8,23.9,27.3,37.7,23.9,30.3,23.9,82.1,0,0,0,rain,0,0,24.1,20.5,206.9,1013.8,47.1,9.9,223,19.4,8,30,2022-06-12T06:31:34,2022-06-12T19:01:47,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-06-13,32,24.1,28,39.2,24.1,31.4,24.3,81,0,0,0,rain,0,0,28.8,20.5,217.2,1012.8,48,11.2,207.2,17.9,7,60,2022-06-13T06:31:44,2022-06-13T19:02:01,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-06-14,32,26,28.4,39.2,26,32.3,24.6,80.9,0,0,0,rain,0,0,28.1,22.3,204.2,1011.4,62.5,9.7,218.7,19,8,60,2022-06-14T06:31:55,2022-06-14T19:02:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.659095, 3.309853",2022-06-15,28,24.9,26.2,32.7,24.9,27.6,24.3,89.3,2,100,4.17,rain,0,0,31.3,20.5,232.5,1012,64.8,9.1,77.2,6.7,3,30,2022-06-15T06:32:06,2022-06-15T19:02:30,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.659095, 3.309853",2022-06-16,29,24,25.3,33.6,24,25.9,23.4,90,4,100,8.33,rain,0,0,34.9,18.4,253.2,1012.7,54.3,10,177,15.2,8,10,2022-06-16T06:32:18,2022-06-16T19:02:44,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.659095, 3.309853",2022-06-17,30,23,24.8,36.3,23,25.8,23.5,92.7,0,0,0,rain,0,0,32.4,22.3,254.1,1013,47.1,8.4,183.6,15.8,7,10,2022-06-17T06:32:30,2022-06-17T19:02:58,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
