name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.616865, 3.508072",2022-05-05,33,23,27.6,40.6,23,31.3,24,81.6,0,0,0,rain,0,,24.8,22.3,207.5,1011.9,46.3,10.2,292,25.2,10,60,2022-05-05T06:31:27,2022-05-05T18:54:02,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-05-06,28,22,25.4,32.2,22,26.4,23.5,89.5,48,100,8.33,rain,0,,49.7,20.5,139.2,1011.9,58.2,10.3,33,2.8,1,60,2022-05-06T06:31:14,2022-05-06T18:54:06,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-07,33,23,27.3,40.6,23,30.3,24,83.3,0,0,0,,0,,27.7,24.1,197.6,1011.7,43.9,7.7,123.3,10.6,4,30,2022-05-07T06:31:01,2022-05-07T18:54:11,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-08,33,25,28.4,40.6,25,32.4,25,83.1,0,0,0,,0,,25.2,25.9,207.9,1010.6,41.1,8.2,288.1,24.8,9,60,2022-05-08T06:30:49,2022-05-08T18:54:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-09,33,24,28.5,42.1,24,32.9,24.7,80.5,0.1,100,4.17,rain,0,,34.2,32,229.4,1010.6,44.7,14.6,291.7,25.2,9,60,2022-05-09T06:30:37,2022-05-09T18:54:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-10,32,21,27.8,40.6,21,31.8,24.7,83.7,1,100,4.17,rain,0,,24.1,20.5,205.6,1011.7,59,10,202.4,17.6,9,60,2022-05-10T06:30:26,2022-05-10T18:54:27,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-05-11,34,25.8,29.2,43.5,25.8,35.1,25.8,82.8,0,0,0,,0,,24.5,19.4,189.8,1011.6,47.2,9.8,293,25.4,9,60,2022-05-11T06:30:16,2022-05-11T18:54:34,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-12,32,24.5,28.1,40.6,24.5,32.2,25.2,85,9,100,8.33,rain,0,,19.8,22.3,194.8,1012.2,50.7,10.1,268.5,23.3,9,60,2022-05-12T06:30:07,2022-05-12T18:54:41,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-13,32.8,25.3,29.1,41.5,25.3,34.3,25.3,80.8,0,0,0,rain,0,,25.2,16.6,206.8,1012.3,57,10,253,21.8,9,60,2022-05-13T06:29:58,2022-05-13T18:54:48,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-05-14,33,22.5,27.8,40.6,22.5,31.5,24.1,81.4,0.9,100,4.17,rain,0,,33.5,27.7,168.2,1012.2,55.2,11.4,278.4,23.9,9,60,2022-05-14T06:29:51,2022-05-14T18:54:56,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-15,33.1,25,29.1,43.8,25,34.5,25.6,82.3,0,0,0,rain,0,,22.7,18.4,196.9,1012.6,47.1,9.2,284.9,24.6,9,60,2022-05-15T06:29:43,2022-05-15T18:55:04,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-05-16,33,25.9,28.6,42.1,25.9,33.6,25.2,82.1,3.9,100,20.83,rain,0,,26.3,23.8,207.6,1012.2,60.4,15.5,282.9,24.4,9,60,2022-05-16T06:29:37,2022-05-16T18:55:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-17,29,24,27.5,34.5,24,31,24.3,82.8,6,100,4.17,rain,0,,31.7,27.7,182.2,1011.9,65.9,13.4,266.7,23,9,60,2022-05-17T06:29:31,2022-05-17T18:55:21,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-18,32,24.1,28,39.3,24.1,31.7,24.7,82.9,0,0,0,rain,0,,25.9,22.3,197.3,1010.9,56.4,9.1,274.8,23.7,9,30,2022-05-18T06:29:26,2022-05-18T18:55:31,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-19,31,24.9,27.6,37.7,24.9,31,24.5,83.6,1,100,4.17,rain,0,,27.4,24.1,182.5,1011.5,67.5,14.1,260,22.5,9,60,2022-05-19T06:29:22,2022-05-19T18:55:40,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-20,31,25.2,28.2,39.1,25.2,32.9,24.8,82.1,0.6,100,8.33,rain,0,,24.8,18.4,177.4,1012.5,72.6,13.2,227,19.7,9,30,2022-05-20T06:29:18,2022-05-20T18:55:51,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-21,30.8,24,26.4,37.5,24,28.2,24.7,90.8,22,100,4.17,rain,0,,27.4,20.5,246.2,1013.7,56.4,7.7,145,12.4,8,30,2022-05-21T06:29:15,2022-05-21T18:56:01,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-05-22,30.7,23,26.3,36.2,23,28.5,24,87.8,1,100,4.17,rain,0,,24.1,13,270.2,1014.3,47.8,8.3,205,17.6,9,30,2022-05-22T06:29:13,2022-05-22T18:56:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-05-23,31,22.6,26.8,37.7,22.6,29.2,24.1,85.6,2.5,100,4.17,rain,0,,24.8,33.5,5.8,1013,53.2,9.3,115.3,10,6,30,2022-05-23T06:29:11,2022-05-23T18:56:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-05-24,31.1,22.9,26.5,37.7,22.9,28.8,23.5,84.5,0,0,0,rain,0,,27.7,17.7,186.5,1013.8,53.7,8.7,145,12.5,6,30,2022-05-24T06:29:10,2022-05-24T18:56:35,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-05-25,31,25,27.5,38.8,25,30.5,24.6,84.8,0,0,0,,0,,20.5,18.4,194.8,1015.4,53.8,9.5,156.4,13.5,9,30,2022-05-25T06:29:10,2022-05-25T18:56:47,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-05-26,31,24.8,27.2,37.7,24.8,29.7,24.5,85.9,0,0,0,rain,0,,26.3,22.3,177.8,1015.8,57.4,9.8,238,20.6,8,60,2022-05-26T06:29:11,2022-05-26T18:56:59,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-05-27,31,24,26.7,37.7,24,29.3,24,85.6,0.1,100,4.17,rain,0,,24.1,20.5,172.5,1015.3,48.7,10,238.8,20.7,9,30,2022-05-27T06:29:12,2022-05-27T18:57:11,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-28,33,24.9,28.8,40.6,24.9,32.6,24.5,78.7,0,0,0,rain,0,,21.6,18.4,190.5,1013.4,54,9.7,222.2,19.1,7,60,2022-05-28T06:29:13,2022-05-28T18:57:24,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-05-29,33,25.9,29.1,40.6,25.9,33.6,24.1,75.3,0,0,0,rain,0,,24.1,20.5,185.9,1012.1,61.4,14.7,284.6,24.5,9,30,2022-05-29T06:29:16,2022-05-29T18:57:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-05-30,33,26,28.9,40.6,26,33.7,25.2,81.3,0,0,0,rain,0,,25.6,20.5,187,1012.1,58,9.9,286.1,24.8,9,30,2022-05-30T06:29:19,2022-05-30T18:57:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2022-05-31,31.1,24.9,27.6,39.1,24.9,31.2,24.4,83.2,3,100,4.17,rain,0,,25.6,21.2,181.9,1011.9,70.7,14.7,235.6,20.2,8,60,2022-05-31T06:29:23,2022-05-31T18:58:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-01,33,24.8,28.3,40.6,24.8,32.1,24.4,80.1,1,100,4.17,rain,0,,22.3,19.8,200.6,1011.1,63,12.1,260.2,22.5,9,30,2022-06-01T06:29:27,2022-06-01T18:58:17,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-02,33,25,28.7,40.6,25,33,24.9,80.7,0,0,0,rain,0,,27.7,25.9,187.8,1009.9,47.3,9.8,284.3,24.4,9,60,2022-06-02T06:29:32,2022-06-02T18:58:31,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-06-03,28.5,23,26.5,32.7,23,28.4,24.1,86.9,6,100,4.17,rain,0,,23.4,18.4,215.9,1009.9,64.9,14.2,269.6,23.2,9,60,2022-06-03T06:29:37,2022-06-03T18:58:45,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-04,32,23,26.9,39.2,23,29.8,23.8,84,0,0,0,rain,0,,22.3,24.1,195.6,1011.4,53.4,7.2,257.4,22.3,9,60,2022-06-04T06:29:44,2022-06-04T18:58:59,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-06-05,31,22.7,26.9,33.7,22.7,28.6,22.4,77.5,5,100,8.33,rain,0,,31.3,33.5,100.5,1012,55.9,10.3,151.7,13,6,30,2022-06-05T06:29:50,2022-06-05T18:59:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-06,32,23.7,27.5,37.9,23.7,30.1,23.4,79,3,100,4.17,rain,0,,18.4,14.8,206.3,1013,54.1,9.3,191.3,16.4,9,30,2022-06-06T06:29:57,2022-06-06T18:59:28,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-07,34,24,28.1,40.6,24,31.1,23.9,79.2,0,0,0,rain,0,,24.1,20.5,224.6,1013.1,42.3,9.6,265,22.8,9,60,2022-06-07T06:30:05,2022-06-07T18:59:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-06-08,32,25,28.6,39.2,25,33.3,24.9,81.1,0,0,0,rain,0,,24.1,18.4,218.2,1012.6,55.4,9.4,259,22.3,9,60,2022-06-08T06:30:13,2022-06-08T18:59:57,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-06-09,33,24,28.6,40.6,24,33.4,24.8,80.6,0.2,100,4.17,rain,0,,23.4,22.3,196.1,1011.6,57.1,12.1,279.8,24.1,9,60,2022-06-09T06:30:22,2022-06-09T19:00:11,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-10,33,21.6,26.9,40.6,21.6,30.2,24,84.8,18,100,4.17,rain,0,,100.1,59.4,180.6,1011.8,55.3,8.7,242,21,8,60,2022-06-10T06:30:31,2022-06-10T19:00:26,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-11,27,23,25.7,30.6,23,26.2,23.6,88.5,4,100,4.17,rain,0,,26.3,42.5,240.5,1013.7,45,9.7,167.9,14.5,8,30,2022-06-11T06:30:41,2022-06-11T19:00:41,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-06-12,31.8,23.7,27.3,37.7,23.7,29.9,23.8,82,0,0,0,rain,0,,24.1,20.5,205.1,1013.8,46.7,10,273.4,23.5,9,30,2022-06-12T06:30:51,2022-06-12T19:00:55,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-06-13,32,24.6,28,39.2,24.6,31.4,24.3,81.2,0,0,0,rain,0,,27.7,27.4,218.2,1012.8,44.3,11.2,245.6,21.2,9,30,2022-06-13T06:31:01,2022-06-13T19:01:09,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-14,32,26,28.4,39.2,26,32.3,24.6,80.9,0,0,0,rain,0,,28.1,22.3,203.9,1011.4,62.4,9.7,259.3,22.2,9,60,2022-06-14T06:31:12,2022-06-14T19:01:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-06-15,28,25,26.2,32.7,25,27.6,24.3,89.2,2,100,4.17,rain,0,,29.5,20.5,236.2,1012.1,64.8,9.1,74,6.3,4,60,2022-06-15T06:31:23,2022-06-15T19:01:38,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-16,29,23.7,25.3,33.6,23.7,25.9,23.4,90,4,100,8.33,rain,0,,40,18.4,254.1,1012.7,54.1,10,161.1,13.8,7,10,2022-06-16T06:31:35,2022-06-16T19:01:52,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-06-17,30,22.8,24.8,36.3,22.8,25.7,23.4,92.4,0,0,0,rain,0,,39.6,22.3,253.7,1013.1,47,8.5,120,10.3,6,10,2022-06-17T06:31:46,2022-06-17T19:02:06,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-06-18,29,23.8,25.1,33.6,23.8,25.8,23.6,92,106,100,12.5,rain,0,,21.6,13,264.7,1014.2,52.5,8.5,121.5,10.4,8,10,2022-06-18T06:31:59,2022-06-18T19:02:20,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-06-19,30,22.9,25.8,35.1,22.9,27.3,23.2,86.4,0.1,100,4.17,rain,0,,19.1,14.8,210.8,1014.3,52.7,10.5,213.5,18.4,9,30,2022-06-19T06:32:11,2022-06-19T19:02:33,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-20,32,24,27.9,37.9,24,31.1,23.8,79.1,0.5,100,4.17,rain,0,,21.2,14.8,194.5,1014.1,44.3,9.9,272.8,23.6,9,30,2022-06-20T06:32:24,2022-06-20T19:02:47,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-06-21,29,23,26.5,34.5,23,28.7,23.9,85.9,3,100,8.33,rain,0,,31.7,20.5,197.7,1013.5,66.1,9.1,279.2,24.3,9,30,2022-06-21T06:32:37,2022-06-21T19:03:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-06-22,31,22,26.2,35.5,22,28,22.6,81.6,5,100,4.17,rain,0,,29.9,18.4,218.6,1013.2,44.5,9.9,17,1.6,1,10,2022-06-22T06:32:50,2022-06-22T19:03:13,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-06-23,30,24.9,27.2,36.2,24.9,29.3,24.1,83.9,0,0,0,rain,0,,28.4,18.2,189.5,1013.1,51.2,9.8,272.1,23.5,9,30,2022-06-23T06:33:03,2022-06-23T19:03:25,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-06-24,31,22,25.1,38.1,22,25.7,23.4,90.8,73,100,8.33,rain,0,,32,33.5,226.4,1012.4,67.7,10.5,200.7,17.2,9,30,2022-06-24T06:33:16,2022-06-24T19:03:37,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-25,31,21.9,26,36.5,21.9,28.1,22.8,83.7,0.2,100,8.33,rain,0,,23.8,21.2,206.3,1012.7,56.7,8,241.5,20.8,8,30,2022-06-25T06:33:30,2022-06-25T19:03:49,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-26,29,24,26,33.6,24,26.8,23.6,87.3,0.5,100,4.17,rain,0,,20.9,13,216.8,1013.4,49.6,8.9,219.3,18.9,8,30,2022-06-26T06:33:44,2022-06-26T19:04:01,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-27,31,23.8,26.9,37.7,23.8,29.6,24.2,86.1,0,0,0,rain,0,,20.9,18.4,200.8,1013.4,60.9,10.2,154.9,13.6,7,30,2022-06-27T06:33:58,2022-06-27T19:04:12,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-28,32.2,25,27.8,40.1,25,31,24.7,83.9,2,100,4.17,rain,0,,22.3,22.3,208,1013.1,56.9,12.5,251.4,21.6,9,30,2022-06-28T06:34:11,2022-06-28T19:04:23,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-06-29,30,25,26.8,37.3,25,29.3,25.2,90.8,0,0,0,rain,0,,29.5,18.4,215.1,1013.6,69.4,9.3,208.1,17.9,9,30,2022-06-29T06:34:25,2022-06-29T19:04:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-06-30,28,24,25.2,32.7,24,25.9,24.2,94,52,100,8.33,rain,0,,42.1,25.2,197.8,1013.1,81.4,6.7,136.8,11.9,7,30,2022-06-30T06:34:39,2022-06-30T19:04:43,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-07-01,30.8,23,25.9,35.2,23,27.2,23.6,88.1,15,100,8.33,rain,0,,36,22.3,208.8,1013.4,55.3,8.8,262.5,22.7,9,10,2022-07-01T06:34:53,2022-07-01T19:04:52,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-07-02,30,24.9,26.6,35.1,24.9,28.3,23.7,84.5,1,100,4.17,rain,0,,26.3,23.8,211.4,1015,54.4,10.6,196.1,16.9,8,10,2022-07-02T06:35:07,2022-07-02T19:05:01,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-07-03,30,24.1,26.8,36,24.1,28.6,23.8,84.3,0,0,0,rain,0,,29.5,22.3,220.8,1015.6,52.1,8.9,272.4,23.5,9,10,2022-07-03T06:35:21,2022-07-03T19:05:09,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-07-04,29.1,24,25.8,33.8,24,26.6,23.7,88.4,8,100,4.17,rain,0,,31,24.1,217.7,1014.5,57.3,8.9,237.6,20.5,9,10,2022-07-04T06:35:34,2022-07-04T19:05:17,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-07-05,27,24,25.5,30.1,24,25.9,23.8,90.6,33,100,8.33,rain,0,,29.9,11.2,206.4,1015,57.1,7.3,175.1,15.2,9,10,2022-07-05T06:35:48,2022-07-05T19:05:24,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2022-07-06,30,23.9,26.7,36.2,23.9,28.6,24.1,85.8,0,0,0,rain,0,,20.9,20.5,204.6,1014.6,52.7,8.4,278.2,24,9,10,2022-07-06T06:36:02,2022-07-06T19:05:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-07-07,30,24.8,26.9,36.2,24.8,29.4,24.1,84.9,4,100,4.17,rain,0,,31.7,27.7,220,1014.4,58,10,221.8,18.9,9,30,2022-07-07T06:36:15,2022-07-07T19:05:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-07-08,26.2,21.8,24.2,26.2,21.8,24.2,23.2,94.3,65,100,12.5,rain,0,,27.7,26.8,235,1014.9,61.6,7.1,144.9,12.5,9,30,2022-07-08T06:36:28,2022-07-08T19:05:43,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-07-09,25.2,23,24.3,25.2,23,24.3,23.6,96,70,100,12.5,rain,0,,29.5,25.9,231.3,1015.3,64.2,5.2,24.8,2,1,10,2022-07-09T06:36:41,2022-07-09T19:05:47,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-07-10,29,23.9,26.2,33.6,23.9,28.1,24,88.2,4,100,4.17,rain,0,,28.4,21.3,215,1014.1,65.7,8,217,18.6,8,10,2022-07-10T06:36:54,2022-07-10T19:05:52,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-07-11,27,24,25.6,30.1,24,25.9,23.8,90,0.2,100,4.17,rain,0,,28.4,44.6,196.8,1013.1,64.6,9.3,232.3,20.1,8,10,2022-07-11T06:37:06,2022-07-11T19:05:55,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-07-12,25,23.9,24.2,25,23.9,24.2,23.9,98.1,17,100,8.33,rain,0,,25.2,14.8,194.9,1014.8,54.4,5.6,87.7,7.7,4,10,2022-07-12T06:37:19,2022-07-12T19:05:58,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-07-13,27.9,23,25.1,31.6,23,25.9,23.3,90,10,100,4.17,rain,0,,31.7,18.4,193.1,1015.2,55.8,8.9,202.7,17.5,8,10,2022-07-13T06:37:31,2022-07-13T19:06:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2022-07-14,29.7,23.8,25.9,33.8,23.8,27,23.2,85.4,0.1,100,4.17,rain,0,,29.2,25.9,216.6,1013.9,62.6,12.3,107,9.1,4,10,2022-07-14T06:37:43,2022-07-14T19:06:02,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-07-15,30,23,26.7,35.1,23,28.5,23.4,83.1,0.1,100,4.17,rain,0,,28.8,23.4,196.9,1013,55.5,10.9,260.7,22.4,9,10,2022-07-15T06:37:54,2022-07-15T19:06:03,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-07-16,29,23,26.1,33.6,23,27.2,23,83.3,1.7,100,12.5,rain,0,,33.1,37.1,195.4,1013.7,65.4,11.4,224.2,19.5,8,10,2022-07-16T06:38:05,2022-07-16T19:06:03,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-07-17,30,24.1,26.4,35.1,24.1,28,23.2,82.8,0,0,0,rain,0,,29.9,20.5,182.1,1015,66.3,11.3,234.5,20.1,9,10,2022-07-17T06:38:16,2022-07-17T19:06:03,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-07-18,29.1,19,25.2,32.8,19,25.5,21.3,79.7,0.6,100,12.5,rain,0,,31,29.5,214,1015.2,49.8,15.5,282.2,24.5,9,10,2022-07-18T06:38:27,2022-07-18T19:06:02,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2022-07-19,27.7,14.9,23.9,29.9,14.9,24,19.1,74.8,0.1,100,4.17,rain,0,,25.9,26.6,219.4,1014.9,81.9,19.4,171.8,14.7,8,10,2022-07-19T06:38:37,2022-07-19T19:06:00,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,remote,65201099999"
